Block,Hash,Date,Previous Hash,Signature,Coin,Difficulty,Daddy,Time
5971,101,23-04-2023 21:43:17,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,65
5972,10,23-04-2023 21:46:00,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,163
5973,1100,23-04-2023 21:46:14,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,14
5974,1111,23-04-2023 21:46:19,1100.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,5
5975,1,23-04-2023 21:46:34,1111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,15
5976,11,23-04-2023 21:46:37,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,3
5977,1011,23-04-2023 21:46:54,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,17
5978,1101,23-04-2023 21:47:18,1011.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,24
5979,0,23-04-2023 21:47:59,1101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,41
5980,111,23-04-2023 21:48:56,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,57
5981,101,23-04-2023 21:49:09,111.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,13
5982,110,23-04-2023 21:50:46,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,97
5983,110,23-04-2023 21:51:29,110.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,43
5984,110,23-04-2023 21:53:54,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,145
5985,110,23-04-2023 21:54:50,110.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,56
5986,101,23-04-2023 21:55:43,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,53
5987,101,23-04-2023 21:56:53,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,70
5988,101,23-04-2023 21:57:54,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,61
5989,0,23-04-2023 21:58:04,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,10
5990,110,23-04-2023 21:58:14,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,10
5991,0,23-04-2023 21:59:27,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,73
5992,101,23-04-2023 22:00:05,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,38
5993,10,23-04-2023 22:00:44,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,39
5994,1,23-04-2023 22:02:28,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,104
5995,11,23-04-2023 22:03:48,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,80
5996,1,23-04-2023 22:06:08,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,140
5997,11,23-04-2023 22:08:13,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,125
5998,0,23-04-2023 22:08:48,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,35
5999,1,23-04-2023 22:12:07,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,199
6000,10,23-04-2023 22:12:50,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,43
6001,0,23-04-2023 22:14:12,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,82
6002,11,23-04-2023 22:14:31,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,19
6003,10,23-04-2023 22:16:36,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,125
6004,111,23-04-2023 22:17:15,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,39
6005,1,23-04-2023 22:17:46,111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,31
6006,11,23-04-2023 22:19:01,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,75
6007,1,23-04-2023 22:19:10,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,9
6008,110,23-04-2023 22:19:21,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,11
6009,110,23-04-2023 22:19:57,110.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,36
6010,101,23-04-2023 22:22:01,110.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,124
6011,11,23-04-2023 22:22:47,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,46
6012,111,23-04-2023 22:23:05,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,18
6013,1,23-04-2023 22:24:29,111.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,84
6014,0,23-04-2023 22:25:09,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,40
6015,11,23-04-2023 22:25:52,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,43
6016,10,23-04-2023 22:26:12,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,20
6017,10,23-04-2023 22:28:49,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,157
6018,1,23-04-2023 22:29:28,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,39
6019,11,23-04-2023 22:29:32,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,4
6020,10,23-04-2023 22:31:45,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,133
6021,10,23-04-2023 22:32:35,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,50
6022,11,23-04-2023 22:32:55,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,20
6023,1,23-04-2023 22:34:59,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,124
6024,100,23-04-2023 22:35:06,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,7
6025,11,23-04-2023 22:35:29,100.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,23
6026,111,23-04-2023 22:37:28,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,119
6027,100,23-04-2023 22:38:36,111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,68
6028,10,23-04-2023 22:38:42,100.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,6
6029,111,23-04-2023 22:39:01,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,19
6030,101,23-04-2023 22:41:17,111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,136
6031,100,23-04-2023 22:41:18,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,1
6032,10,23-04-2023 22:42:00,100.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,42
6033,0,23-04-2023 22:42:32,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,32
6034,11,23-04-2023 22:43:35,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,63
6035,10,23-04-2023 22:43:44,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,9
6036,11,23-04-2023 22:44:08,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,24
6037,11,23-04-2023 22:46:21,11.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,133
6038,11,23-04-2023 22:46:42,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,21
6039,11,23-04-2023 22:48:29,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,107
6040,0,23-04-2023 22:49:14,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,45
6041,10,23-04-2023 22:49:44,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,30
6042,1,23-04-2023 22:49:56,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,12
6043,0,23-04-2023 22:51:23,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,87
6044,0,23-04-2023 22:51:54,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,31
6045,1,23-04-2023 22:52:04,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,10
6046,1,23-04-2023 22:55:54,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,230
6047,1,23-04-2023 22:59:16,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,202
6048,1,23-04-2023 23:02:49,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,213
6049,0,23-04-2023 23:04:14,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,85
6050,0,23-04-2023 23:05:08,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,54
6051,0,23-04-2023 23:12:53,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,465
6052,0,23-04-2023 23:14:31,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,98
6053,10,23-04-2023 23:16:19,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,108
6054,1,23-04-2023 23:16:37,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,18
6055,0,23-04-2023 23:16:44,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,7
6056,11,23-04-2023 23:18:27,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,103
6057,1,23-04-2023 23:18:40,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,13
6058,11,23-04-2023 23:21:38,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,178
6059,0,23-04-2023 23:22:36,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,58
6060,10,23-04-2023 23:22:48,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,12
6061,1,23-04-2023 23:22:53,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,5
6062,11,23-04-2023 23:23:33,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,40
6063,101,23-04-2023 23:26:25,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,172
6064,101,23-04-2023 23:26:41,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,16
6065,1,23-04-2023 23:26:49,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,8
6066,101,23-04-2023 23:27:02,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,13
6067,111,23-04-2023 23:27:14,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,12
6068,101,23-04-2023 23:27:18,111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,4
6069,101,23-04-2023 23:27:42,101.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,24
6070,110,23-04-2023 23:27:48,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,6
6071,0,23-04-2023 23:29:12,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,84
6072,100,23-04-2023 23:29:27,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,15
6073,10,23-04-2023 23:31:46,100.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,139
6074,10,23-04-2023 23:32:16,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,30
6075,11,23-04-2023 23:32:21,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,5
6076,10,23-04-2023 23:33:33,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,72
6077,10,23-04-2023 23:33:42,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,9
6078,10,23-04-2023 23:33:45,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,3
6079,0,23-04-2023 23:34:33,10.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,48
6080,0,23-04-2023 23:34:50,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,17
6081,1,23-04-2023 23:35:20,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,30
6082,1,23-04-2023 23:35:51,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,31
6083,0,23-04-2023 23:36:21,1.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,30
6084,1,23-04-2023 23:41:00,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,279
6085,0,23-04-2023 23:41:43,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,43
6086,0,23-04-2023 23:53:48,0.0,66a241bf8374f59afe1bbe59c4a732bf37ddfe088b8151405e2a1d915bdce66c7e44fb7d85668b24b0d3adef7e7a54406ddbbe5fba3473ee8f0eb4d961c7a107,712.0,,False,725
6087,1,24-04-2023 00:04:07,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,619
6088,0,24-04-2023 00:04:31,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,24
6089,1,24-04-2023 00:05:13,0.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,42
6090,0,24-04-2023 00:07:58,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,165
